Event ID,Timestamp,User ID,Device ID,Session ID,Source IP,Destination IP,Source Port,Destination Port,Protocol,Country,City,Login Method,Access Type,Login Attempts,Login Success,Session Duration,Actions Count,Privilege Level,Operating System,Application,Device Type,Threat Type,Threat Severity,Anomaly Score,Malware Detected,Intrusion Flag,Response Action,Incident Status,Data Exfiltration (MB)
108,2024-05-14 04:01:51,user_173,device_740,session_5470,183.113.183.225,146.63.116.113,20218,21,ICMP,UK,New York,MFA,Local,1,1,2478,198,User,macOS,Edge,Mobile,Brute Force,Medium,0.9911264318213037,0,1,Blocked,Resolved,0.0
109,2024-03-18 12:52:24,user_90,device_400,session_9029,249.244.61.138,50.3.205.107,29296,3389,UDP,Nigeria,New York,Password,Remote,3,1,1479,35,User,macOS,Chrome,Desktop,None,Low,0.46173281361238216,0,0,Allowed,Resolved,0.0
110,2024-08-03 21:59:47,user_49,device_917,session_8896,5.100.70.90,4.126.231.39,6129,22,TCP,Canada,Abuja,Password,Remote,6,0,4313,57,Admin,Windows,Safari,Desktop,None,Low,0.06895801635642118,0,0,Allowed,Resolved,0.0
111,2024-04-27 16:12:27,user_106,device_414,session_9558,220.135.163.183,220.14.120.138,33615,443,TCP,Brazil,Sao Paulo,Password,Remote,4,1,1749,107,User,Linux,Edge,Desktop,None,Low,0.34592044750169426,0,0,Allowed,Resolved,0.0
112,2024-05-13 16:43:29,user_417,device_987,session_9615,210.160.248.203,148.216.143.176,40134,3389,UDP,USA,Delhi,MFA,Local,9,0,6194,82,User,Linux,Chrome,Desktop,Phishing,Medium,0.4639324866883362,0,0,Blocked,Open,0.0
113,2024-11-15 01:46:51,user_445,device_425,session_6305,178.117.196.127,234.249.71.86,20470,80,TCP,Canada,Berlin,Password,Local,9,1,4302,17,User,Linux,Chrome,Mobile,Malware,High,0.16577454016327575,1,0,Quarantined,Investigating,115.88432206080068
114,2024-07-08 12:30:01,user_98,device_144,session_3751,86.76.88.239,168.38.188.59,49801,22,ICMP,UK,Abuja,Password,VPN,5,0,6556,68,Admin,iOS,Edge,Mobile,None,Low,0.16161981128587144,0,0,Allowed,Resolved,0.0
115,2024-09-30 01:49:01,user_411,device_381,session_6824,58.28.26.113,191.66.153.248,14589,22,TCP,USA,Delhi,MFA,VPN,4,1,1844,89,User,macOS,Edge,Desktop,Brute Force,Medium,0.9644766539008116,0,1,Blocked,Resolved,0.0
116,2024-10-19 16:36:39,user_476,device_297,session_8677,85.72.55.137,47.143.176.238,39015,443,UDP,Germany,Delhi,Password,Local,7,0,2954,3,Admin,macOS,Safari,Mobile,None,Low,0.14071152804875842,0,0,Allowed,Resolved,0.0
117,2024-11-29 05:11:28,user_8,device_613,session_688,107.101.4.222,198.110.246.19,3615,80,ICMP,China,Beijing,OAuth,VPN,7,0,699,13,User,Android,Firefox,Mobile,None,Low,0.42748968792061515,0,0,Allowed,Resolved,0.0
118,2024-10-24 10:29:10,user_128,device_795,session_8005,25.131.97.196,25.148.162.154,61437,3389,ICMP,Brazil,Delhi,MFA,Local,2,1,675,60,User,macOS,Firefox,Server,None,Low,0.6516679187064259,0,0,Allowed,Resolved,0.0
119,2024-03-18 14:06:00,user_213,device_728,session_9347,76.220.30.218,240.21.156.248,26841,80,TCP,India,Delhi,OAuth,VPN,2,1,5463,75,User,Windows,Chrome,Server,DDoS,High,0.8437373264067243,0,1,Blocked,Investigating,0.0
120,2024-03-03 20:53:39,user_381,device_272,session_6050,66.227.168.248,156.47.167.198,40136,21,TCP,Canada,Beijing,Password,VPN,3,1,6689,186,User,iOS,Edge,Desktop,None,Low,0.3039464012407238,0,0,Allowed,Resolved,0.0
121,2024-08-22 21:29:17,user_142,device_996,session_460,145.39.137.99,252.77.207.210,51314,80,UDP,India,New York,Password,VPN,2,1,7061,46,User,Android,Chrome,Mobile,None,Low,0.38040054897040965,0,0,Allowed,Resolved,0.0
122,2024-01-12 19:44:29,user_334,device_507,session_8788,113.25.168.88,14.154.102.215,54933,80,ICMP,China,New York,MFA,VPN,9,1,2250,71,User,Windows,Edge,Server,DDoS,High,0.532675886761555,0,1,Blocked,Investigating,0.0
123,2024-06-08 08:10:53,user_120,device_934,session_1461,61.164.168.209,30.9.64.161,12663,21,TCP,China,New York,Password,Remote,9,0,97,8,Admin,iOS,Firefox,Mobile,Insider,Critical,0.8923024981396522,0,1,Investigating,Investigating,149.79226579508506
124,2024-12-29 06:17:47,user_35,device_779,session_9778,213.149.69.48,20.101.195.172,17312,3389,TCP,Nigeria,Berlin,Password,VPN,1,1,4607,65,User,Android,Firefox,Mobile,None,Low,0.7738796557301564,0,0,Allowed,Resolved,0.0
125,2024-01-18 22:36:24,user_147,device_26,session_6749,150.232.21.51,38.20.249.157,13490,21,ICMP,UK,Delhi,Password,Local,3,1,2931,194,User,macOS,Edge,Desktop,None,Low,0.5062660594952028,0,0,Allowed,Resolved,0.0
126,2024-03-05 04:51:34,user_422,device_262,session_2262,153.210.145.61,12.6.218.27,41607,22,UDP,Nigeria,Abuja,Password,Remote,3,1,5573,142,User,iOS,Safari,Desktop,None,Low,0.5165726284459791,0,0,Allowed,Resolved,0.0
127,2024-09-30 16:40:05,user_49,device_302,session_4977,190.136.43.148,124.97.90.39,17748,3389,TCP,Canada,Sao Paulo,Password,Local,9,0,5698,49,User,iOS,Edge,Server,Phishing,Medium,0.5074119387178089,0,0,Blocked,Resolved,0.0
128,2024-06-25 05:35:59,user_267,device_494,session_5003,77.127.46.45,1.168.108.19,45387,3389,TCP,Brazil,Delhi,MFA,Remote,7,1,4645,153,User,iOS,Edge,Server,None,Low,0.04055873754468142,0,0,Allowed,Resolved,0.0
129,2024-08-07 05:36:19,user_338,device_658,session_4034,68.222.161.127,164.82.229.147,35566,21,TCP,Nigeria,Delhi,Password,VPN,9,1,5084,29,User,Linux,Edge,Server,Malware,High,0.5986924023190974,1,0,Quarantined,Resolved,66.71142727256563
130,2024-10-19 11:57:26,user_28,device_771,session_3156,198.155.117.2,93.166.131.144,29021,443,TCP,Nigeria,Sao Paulo,Password,VPN,1,1,2028,101,User,Windows,Edge,Server,None,Low,0.46660778469721587,0,0,Allowed,Resolved,0.0
131,2024-07-28 22:28:39,user_294,device_796,session_1131,146.164.99.173,119.73.181.230,62073,21,UDP,Canada,New York,Password,VPN,9,0,389,75,User,Linux,Edge,Desktop,Brute Force,Medium,0.027420309972657653,0,1,Blocked,Investigating,0.0
132,2024-07-11 07:45:37,user_440,device_668,session_7,196.165.56.65,193.47.148.19,49820,443,UDP,Germany,New York,Password,VPN,1,1,2958,38,Admin,Linux,Safari,Mobile,None,Low,0.45400162119611487,0,0,Allowed,Resolved,0.0
133,2024-02-08 11:41:55,user_113,device_877,session_9650,69.158.120.88,187.67.75.45,25347,443,ICMP,China,Sao Paulo,OAuth,VPN,3,1,1871,6,Admin,iOS,Firefox,Mobile,Insider,Critical,0.9000831830164807,0,1,Investigating,Resolved,193.6537482130802
134,2024-09-18 07:09:22,user_87,device_646,session_786,252.201.113.29,77.59.175.126,6643,80,TCP,Canada,London,MFA,Remote,5,0,1962,162,User,iOS,Edge,Server,None,Low,0.44044135031242404,0,0,Allowed,Resolved,0.0
135,2024-09-28 07:56:25,user_354,device_416,session_7731,250.241.85.174,127.236.21.44,1162,21,ICMP,Nigeria,Delhi,Password,Remote,3,1,5034,111,Admin,Android,Edge,Desktop,Brute Force,Medium,0.9938483888996982,0,1,Blocked,Resolved,0.0
136,2024-09-30 22:25:25,user_249,device_664,session_6906,19.165.231.85,8.28.5.145,36452,21,UDP,India,Beijing,OAuth,Remote,2,1,296,54,User,Android,Firefox,Desktop,None,Low,0.745860038627012,0,0,Allowed,Resolved,0.0
137,2024-05-01 15:57:26,user_476,device_517,session_9169,184.20.169.46,250.12.70.17,1906,22,UDP,Canada,Delhi,Password,Local,7,0,1640,161,User,macOS,Edge,Desktop,None,Low,0.36226808709859115,0,0,Allowed,Resolved,0.0
138,2024-12-12 07:18:40,user_179,device_949,session_3803,82.92.179.175,239.4.135.109,54434,80,TCP,Nigeria,Abuja,MFA,VPN,6,0,7010,13,Root,iOS,Edge,Server,None,Low,0.01911609442976403,0,0,Allowed,Resolved,0.0
139,2024-01-14 23:12:31,user_22,device_349,session_5846,171.67.54.138,42.64.126.21,52175,21,UDP,Nigeria,London,MFA,Local,9,1,3264,19,User,Linux,Chrome,Server,DDoS,High,0.002317547904813866,0,1,Blocked,Investigating,0.0
140,2024-10-26 05:39:36,user_37,device_1,session_5669,141.232.136.133,188.128.201.127,42240,21,ICMP,USA,Beijing,Password,Remote,2,1,5067,128,User,macOS,Edge,Server,None,Low,0.6320898295062423,0,0,Allowed,Resolved,0.0
141,2024-11-30 11:00:28,user_173,device_992,session_5410,45.61.83.123,102.16.66.168,6800,443,UDP,Germany,London,Password,Local,2,1,1527,13,User,Android,Firefox,Server,None,Low,0.4013060242197122,0,0,Allowed,Resolved,0.0
142,2024-06-20 15:05:58,user_462,device_632,session_3966,55.27.118.221,231.53.39.65,65424,80,UDP,Brazil,Berlin,MFA,Remote,3,1,1334,31,Admin,Linux,Firefox,Mobile,None,Low,0.07177580622651303,0,0,Allowed,Resolved,0.0
143,2024-05-25 15:17:51,user_370,device_14,session_6556,110.244.53.152,79.22.30.191,19715,3389,ICMP,UK,London,Password,VPN,2,1,4975,98,Admin,Windows,Safari,Desktop,None,Low,0.31758679526111666,0,0,Allowed,Resolved,0.0
144,2024-01-07 16:42:06,user_241,device_861,session_1810,96.214.38.209,87.88.50.8,23464,3389,TCP,Canada,Berlin,OAuth,Remote,1,1,5768,147,User,Linux,Safari,Mobile,Insider,Critical,0.8918721448107347,0,1,Investigating,Resolved,194.88369408909855
145,2024-11-25 18:15:19,user_460,device_691,session_8663,218.157.161.60,219.217.120.183,63369,3389,TCP,India,Berlin,Password,VPN,1,1,3553,175,Admin,Windows,Chrome,Server,None,Low,0.6343397397112043,0,0,Allowed,Resolved,0.0
146,2024-12-27 19:53:08,user_298,device_913,session_1125,246.48.103.28,41.99.47.240,23185,22,TCP,Germany,Beijing,MFA,Local,5,1,2108,130,User,Windows,Firefox,Server,None,Low,0.7304963609587902,0,0,Allowed,Resolved,0.0
147,2024-12-18 08:31:17,user_481,device_100,session_9389,237.162.137.216,8.7.36.18,24578,21,UDP,Germany,Delhi,Password,Local,6,0,3634,13,User,Linux,Chrome,Server,Insider,Critical,0.8354802257421944,0,1,Investigating,Resolved,175.29931791685541
148,2024-07-03 01:24:37,user_337,device_868,session_4494,138.163.153.131,111.102.17.12,37045,21,TCP,India,Abuja,OAuth,Local,6,1,4244,156,User,Windows,Safari,Mobile,Insider,Critical,0.8571295598562823,0,1,Investigating,Resolved,197.46435854961135
149,2024-01-28 03:35:04,user_162,device_421,session_4064,224.245.153.33,55.186.7.244,62264,21,ICMP,Brazil,Delhi,Password,VPN,3,1,4582,160,Admin,Windows,Edge,Desktop,None,Low,0.291144247785179,0,0,Allowed,Resolved,0.0
150,2024-07-16 08:17:48,user_214,device_59,session_8836,104.195.157.233,157.98.226.156,53452,21,ICMP,Germany,Lagos,Password,Remote,7,1,2685,178,User,Android,Firefox,Desktop,None,Low,0.20498120952681642,0,0,Allowed,Resolved,0.0
151,2024-12-07 20:49:29,user_492,device_199,session_26,25.138.251.45,83.11.205.181,56775,21,ICMP,UK,Delhi,MFA,Remote,1,1,6737,102,User,Android,Chrome,Server,None,Low,0.06062892606646819,0,0,Allowed,Resolved,0.0
152,2024-05-04 06:18:21,user_242,device_794,session_9969,114.5.84.52,105.203.248.54,35488,443,UDP,India,Lagos,Password,Remote,5,1,3675,86,Admin,Linux,Firefox,Desktop,None,Low,0.45859794351384,0,0,Allowed,Resolved,0.0
153,2024-11-03 13:20:02,user_478,device_518,session_1117,8.172.237.235,108.161.209.240,7498,3389,UDP,India,Beijing,Password,Local,9,0,1920,48,User,macOS,Firefox,Mobile,DDoS,High,0.5695397795671037,0,1,Blocked,Resolved,0.0
154,2024-09-21 16:51:29,user_19,device_983,session_9062,118.210.154.134,4.108.115.29,4666,3389,UDP,Nigeria,New York,Password,Local,2,1,5396,8,User,Android,Edge,Mobile,None,Low,0.6406151835488874,0,0,Allowed,Resolved,0.0
155,2024-05-06 03:55:18,user_81,device_187,session_3668,88.242.86.93,86.44.137.165,23625,21,TCP,Germany,London,Password,VPN,5,0,5913,104,Admin,macOS,Firefox,Desktop,None,Low,0.245807439306153,0,0,Allowed,Resolved,0.0
156,2024-08-03 02:11:40,user_451,device_876,session_1677,173.10.228.9,182.248.247.155,56865,22,TCP,Canada,Abuja,MFA,Remote,3,1,1009,148,Admin,macOS,Edge,Desktop,None,Low,0.4443653492415144,0,0,Allowed,Resolved,0.0
157,2024-04-14 21:51:21,user_206,device_17,session_4370,173.116.93.212,181.91.82.68,53184,443,TCP,USA,Lagos,OAuth,VPN,9,0,1943,193,User,Linux,Safari,Desktop,Brute Force,Medium,0.22489021681591248,0,1,Blocked,Resolved,0.0
158,2024-12-10 07:51:38,user_312,device_947,session_661,99.76.26.115,147.109.188.199,24878,443,TCP,Brazil,Sao Paulo,MFA,Local,4,1,1452,116,User,Windows,Safari,Server,None,Low,0.5938024808096155,0,0,Allowed,Resolved,0.0
159,2024-03-18 12:42:21,user_412,device_494,session_4571,68.122.15.227,165.129.195.111,49431,22,ICMP,Brazil,Delhi,MFA,Local,4,1,3936,34,Admin,iOS,Safari,Server,Insider,Critical,0.9310099708852998,0,1,Investigating,Investigating,10.005701030129408
160,2024-05-04 10:35:36,user_188,device_566,session_5446,101.57.138.168,135.103.166.85,12604,21,ICMP,Canada,New York,Password,Local,3,1,5660,164,Admin,iOS,Chrome,Server,None,Low,0.6096310116569019,0,0,Allowed,Resolved,0.0
161,2024-09-26 05:18:21,user_190,device_869,session_6681,112.155.179.206,185.126.240.123,8238,21,ICMP,Canada,London,MFA,Local,5,0,301,59,User,Linux,Firefox,Server,None,Low,0.2690196467983105,0,0,Allowed,Resolved,0.0
162,2024-04-07 23:51:25,user_9,device_977,session_3723,224.10.214.249,17.68.48.180,14446,80,ICMP,Brazil,Berlin,Password,Remote,9,0,1134,127,Admin,macOS,Firefox,Desktop,Malware,High,0.12203049432184865,1,0,Quarantined,Investigating,432.22854285579916
163,2024-02-01 12:30:08,user_418,device_763,session_681,221.73.141.70,6.84.52.245,2562,80,ICMP,Nigeria,Delhi,MFA,Remote,7,0,3950,195,User,Android,Safari,Mobile,None,Low,0.016061864981006146,0,0,Allowed,Resolved,0.0
164,2024-02-15 19:06:18,user_372,device_419,session_2536,78.58.33.14,162.189.247.132,24279,22,TCP,India,Sao Paulo,Password,Remote,8,0,2270,197,Admin,iOS,Safari,Mobile,Brute Force,Medium,0.5527070757185453,0,1,Blocked,Resolved,0.0
165,2024-08-03 19:02:02,user_458,device_89,session_3732,95.196.172.151,2.120.22.115,21816,3389,ICMP,China,London,OAuth,Local,7,1,5359,72,User,Windows,Safari,Mobile,None,Low,0.3906821109859392,0,0,Allowed,Resolved,0.0
166,2024-07-14 05:54:12,user_283,device_140,session_1425,134.97.5.57,156.78.69.118,1911,22,TCP,China,Lagos,Password,VPN,6,0,1503,47,User,Windows,Chrome,Mobile,None,Low,0.7334867464921039,0,0,Allowed,Resolved,0.0
167,2024-12-04 19:45:26,user_14,device_215,session_8320,54.221.248.148,29.24.82.63,52937,80,TCP,Canada,Lagos,Password,Local,1,1,2399,6,User,Android,Firefox,Desktop,None,Low,0.7378849848346062,0,0,Allowed,Resolved,0.0
168,2024-03-12 01:22:33,user_468,device_425,session_3803,177.204.71.251,131.10.98.89,15138,443,UDP,China,Sao Paulo,Password,VPN,7,0,1548,20,User,Android,Safari,Server,None,Low,0.6236487782902661,0,0,Allowed,Resolved,0.0
169,2024-01-04 08:18:54,user_322,device_414,session_2850,150.67.134.207,27.10.73.225,57695,80,ICMP,Germany,New York,Password,Remote,4,1,1118,83,User,Linux,Chrome,Server,None,Low,0.21308500868480817,0,0,Allowed,Resolved,0.0
170,2024-03-18 09:41:06,user_48,device_917,session_1272,22.100.98.158,25.237.28.193,61296,3389,ICMP,Nigeria,Abuja,Password,Remote,4,1,3174,46,User,Windows,Firefox,Mobile,None,Low,0.7428249749063163,0,0,Allowed,Resolved,0.0
171,2024-11-30 15:45:53,user_419,device_756,session_7675,85.127.153.156,111.15.132.93,3450,80,ICMP,USA,New York,Password,Remote,9,0,4047,168,User,iOS,Edge,Server,Phishing,Medium,0.7387231507265664,0,0,Blocked,Resolved,0.0
172,2024-09-14 13:33:56,user_299,device_944,session_4898,40.203.61.178,195.62.58.161,21834,443,UDP,Canada,Beijing,MFA,Local,3,1,5313,187,User,macOS,Firefox,Mobile,None,Low,0.742881493667939,0,0,Allowed,Resolved,0.0
173,2024-06-25 02:14:15,user_91,device_750,session_691,238.234.209.73,253.134.107.89,17702,80,TCP,China,Berlin,MFA,VPN,5,0,3671,107,User,Linux,Safari,Mobile,None,Low,0.6493223245768817,0,0,Allowed,Resolved,0.0
174,2024-11-23 17:53:40,user_335,device_92,session_7698,98.63.150.139,186.185.205.4,32981,3389,ICMP,China,London,OAuth,VPN,1,1,852,3,User,Linux,Chrome,Desktop,Insider,Critical,0.9240268704257328,0,1,Investigating,Resolved,44.541053365140876
175,2024-10-23 05:36:09,user_348,device_21,session_242,199.195.109.47,84.83.35.196,13380,80,ICMP,Canada,Lagos,Password,Remote,4,1,3957,153,Admin,iOS,Safari,Mobile,None,Low,0.35442494879305486,0,0,Allowed,Resolved,0.0
176,2024-10-07 01:48:25,user_314,device_807,session_7025,213.61.137.6,243.109.35.39,1685,80,UDP,Brazil,Lagos,MFA,VPN,3,1,6587,57,User,Windows,Chrome,Server,None,Low,0.6736454174749077,0,0,Allowed,Resolved,0.0
177,2024-06-07 00:58:07,user_46,device_372,session_1648,151.45.145.247,104.85.194.229,42629,21,UDP,China,Sao Paulo,Password,Local,1,1,4763,160,Admin,Linux,Firefox,Server,None,Low,0.10534548448133318,0,0,Allowed,Resolved,0.0
178,2024-06-28 12:27:15,user_162,device_713,session_7179,206.167.247.47,246.127.147.118,45966,21,ICMP,Brazil,Abuja,Password,Local,1,1,48,195,User,Linux,Chrome,Desktop,None,Low,0.500112752076627,0,0,Allowed,Resolved,0.0
179,2024-10-10 18:01:22,user_141,device_758,session_1921,162.93.176.239,205.48.177.245,5951,3389,TCP,UK,London,OAuth,Remote,7,0,4430,195,User,Windows,Edge,Desktop,None,Low,0.7764893026510181,0,0,Allowed,Resolved,0.0
180,2024-04-07 12:17:01,user_17,device_171,session_8443,253.131.207.29,117.235.160.26,31099,80,UDP,Germany,Abuja,Password,Remote,9,1,2502,108,User,Windows,Edge,Mobile,DDoS,High,0.5105617954093381,0,1,Blocked,Investigating,0.0
181,2024-09-24 01:21:06,user_139,device_693,session_4638,57.232.146.179,128.48.194.224,37511,21,ICMP,Nigeria,London,OAuth,Remote,1,1,4810,82,User,iOS,Firefox,Server,None,Low,0.23154843596504882,0,0,Allowed,Resolved,0.0
182,2024-09-07 20:02:36,user_123,device_746,session_3,182.206.64.40,59.183.62.132,23034,21,ICMP,USA,Beijing,MFA,VPN,2,1,1115,49,User,Android,Firefox,Desktop,None,Low,0.1036785807342765,0,0,Allowed,Resolved,0.0
183,2024-03-29 14:48:15,user_409,device_932,session_5256,201.250.58.101,112.173.62.39,59871,443,TCP,India,Berlin,Password,Remote,7,0,2972,134,Admin,Windows,Safari,Server,None,Low,0.6054117575075872,0,0,Allowed,Resolved,0.0
184,2024-06-21 18:33:56,user_64,device_858,session_8996,234.229.245.214,62.170.76.170,37308,3389,ICMP,China,London,Password,VPN,9,0,984,130,User,Android,Firefox,Server,Phishing,Medium,0.18792038081532303,0,0,Blocked,Resolved,0.0
185,2024-02-11 15:52:17,user_396,device_371,session_858,23.146.62.224,113.128.62.38,11768,22,UDP,India,Sao Paulo,Password,Local,5,0,952,100,Admin,Linux,Edge,Desktop,Brute Force,Medium,0.8149397285405392,0,1,Blocked,Resolved,0.0
186,2024-12-01 04:54:14,user_326,device_984,session_9556,250.101.84.204,161.28.136.1,4772,3389,TCP,Canada,New York,MFA,Local,2,1,3789,134,User,macOS,Safari,Server,Insider,Critical,0.9009608956904679,0,1,Investigating,Investigating,423.98696040006223
187,2024-12-05 02:02:50,user_481,device_182,session_4989,38.176.27.20,140.43.189.31,10330,3389,UDP,India,Berlin,Password,VPN,1,1,2880,187,Admin,macOS,Firefox,Server,None,Low,0.08022224645571407,0,0,Allowed,Resolved,0.0
188,2024-09-28 04:52:50,user_86,device_166,session_920,114.177.224.100,160.183.207.235,25017,22,ICMP,Canada,Berlin,MFA,Local,3,1,2614,68,Root,macOS,Edge,Mobile,None,Low,0.7073970000329277,0,0,Allowed,Resolved,0.0
189,2024-11-15 00:56:10,user_153,device_276,session_2259,87.152.139.110,226.183.28.197,4286,22,TCP,India,Berlin,OAuth,Local,1,1,2247,166,User,macOS,Safari,Server,DDoS,High,0.8328319018690757,0,1,Blocked,Investigating,0.0
190,2024-10-22 00:52:33,user_376,device_471,session_9291,21.172.133.87,169.59.89.233,30901,443,UDP,India,Abuja,MFA,Remote,8,1,1779,175,User,Linux,Safari,Mobile,DDoS,High,0.7791025863957868,0,1,Blocked,Investigating,0.0
191,2024-04-20 05:32:59,user_296,device_118,session_4628,222.166.131.156,184.90.94.13,20428,443,TCP,Nigeria,Sao Paulo,MFA,Local,8,0,3912,150,Admin,iOS,Safari,Mobile,Brute Force,Medium,0.08456537809723785,0,1,Blocked,Investigating,0.0
192,2024-01-06 02:03:59,user_430,device_830,session_5867,7.208.45.187,239.184.176.155,63668,80,ICMP,India,Delhi,Password,Remote,7,0,1260,95,Admin,Android,Safari,Server,None,Low,0.4353936461757356,0,0,Allowed,Resolved,0.0
193,2024-09-22 06:47:39,user_433,device_785,session_3136,42.94.157.147,238.11.98.178,18502,21,UDP,USA,New York,Password,Local,8,0,4689,15,User,macOS,Chrome,Mobile,Brute Force,Medium,0.16602182364286078,0,1,Blocked,Resolved,0.0
194,2024-03-11 11:58:31,user_395,device_110,session_192,136.93.94.56,60.138.39.28,16432,21,TCP,Brazil,London,OAuth,Local,6,1,5487,192,User,Linux,Edge,Server,None,Low,0.7066755336776999,0,0,Allowed,Resolved,0.0
195,2024-01-02 13:20:45,user_96,device_190,session_1290,168.128.238.152,99.172.112.60,47549,80,TCP,UK,Beijing,Password,Remote,7,0,6357,9,User,Windows,Safari,Mobile,None,Low,0.667212337194181,0,0,Allowed,Resolved,0.0
196,2024-06-28 13:01:27,user_401,device_399,session_2154,15.207.63.247,167.13.81.32,36232,21,UDP,India,Berlin,Password,Remote,6,1,5476,48,User,Android,Edge,Desktop,None,Low,0.5138507345765979,0,0,Allowed,Resolved,0.0
197,2024-08-29 14:49:11,user_397,device_877,session_9041,241.229.134.211,77.249.188.90,34061,21,ICMP,Canada,Abuja,MFA,VPN,6,0,6293,53,User,Android,Edge,Desktop,None,Low,0.4065567838081042,0,0,Allowed,Resolved,0.0
198,2024-08-24 06:53:03,user_406,device_608,session_6856,247.72.62.185,6.206.32.99,28553,22,ICMP,Germany,Abuja,MFA,Remote,5,0,3446,127,User,iOS,Firefox,Server,None,Low,0.5889330749455641,0,0,Allowed,Resolved,0.0
199,2024-03-24 07:45:07,user_13,device_557,session_2986,114.177.20.244,205.81.182.164,46560,80,ICMP,Brazil,Abuja,Password,Local,7,0,1829,59,User,macOS,Chrome,Server,None,Low,0.006435211496795712,0,0,Allowed,Resolved,0.0
200,2024-12-08 13:37:31,user_473,device_701,session_3344,119.2.246.210,145.30.103.13,40543,443,TCP,China,Sao Paulo,Password,VPN,5,1,1677,55,User,macOS,Safari,Server,Malware,High,0.9106057172144217,1,0,Quarantined,Investigating,70.46639945074224
201,2024-03-06 17:38:07,user_180,device_926,session_4513,57.52.137.182,111.1.44.227,47946,443,TCP,Canada,Beijing,Password,Remote,9,0,101,155,User,Windows,Edge,Mobile,DDoS,High,0.3920935769045727,0,1,Blocked,Resolved,0.0
